,match_id,match_start_time,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,home_score,away_score,venue_id,venue_name,venue_capacity,venue_lon,venue_lat
0,000000000001,1562950800,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,1,0,rzd_arena,РЖД Арена,28800.0,37.560816,55.659005
1,18382061,1562950800,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,1,1,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
2,18382065,1563024600,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,3,2,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
3,18382053,1563033600,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,1,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
4,18382055,1563042600,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,2,1,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
5,18382063,1563111000,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,2,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
6,18382051,1563120000,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,2,1,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
7,18382059,1563129000,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,1,0,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
8,18382057,1563210000,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,1,1,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
9,18382079,1563620400,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,2,3,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
10,18382077,1563629400,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,2,3,samara_arena,Самара Арена,44918.0,50.237222,53.277778
11,18382069,1563638400,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,2,1,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
12,18382067,1563647400,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,2,2,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
13,18382081,1563706800,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,3,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
14,18382073,1563715800,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,2,1,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
16,18382075,1563733800,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,2,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
18,18382095,1564225200,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,2,1,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
19,18382085,1564234200,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,2,0,spartak_stadium,Стадион Спартак,0.0,32.035123,54.784021
20,18382083,1564243200,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,3,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
21,18382097,1564311600,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,2,gazovik_stadium,Газовик,4950.0,55.219,51.787754
22,18382093,1564320600,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,2,3,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
23,18382087,1564329600,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,1,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
24,18382091,1564419600,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,1,0,tsentralnyi_stadium,Центральный стадион,10321.0,32.0547,49.4361
25,18382113,1564830000,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,2,2,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
26,18382111,1564839000,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,1,2,samara_arena,Самара Арена,44918.0,50.237222,53.277778
27,18382101,1564848000,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
28,18382099,1564857000,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,1,1,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
29,18382103,1564925400,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,0,1,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
30,18382109,1564934400,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,1,tsentralnyi_stadium,Центральный стадион,10321.0,32.0547,49.4361
31,18382107,1564943400,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
32,18382105,1565024400,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,2,1,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
33,18382129,1565434800,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,2,2,gazovik_stadium,Газовик,4950.0,55.219,51.787754
34,18382117,1565452800,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,1,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
36,18382127,1565521200,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,1,0,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
37,18382123,1565530200,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,4,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
38,18382119,1565539200,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
39,18382125,1565548200,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,1,3,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
40,18382115,1565629200,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,1,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
41,18382145,1565967600,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,1,1,gazovik_stadium,Газовик,4950.0,55.219,51.787754
42,18382143,1566039600,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,1,3,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
43,18382135,1566048600,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,2,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
44,18382131,1566057600,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
45,18382139,1566126000,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,1,0,tsentralnyi_stadium,Центральный стадион,10321.0,32.0547,49.4361
46,18382141,1566135000,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,2,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
48,18382133,1566234000,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,2,1,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
49,18382153,1566644400,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,2,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
50,18382381,1566653400,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,1,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
51,18382151,1566662400,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,1,1,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
52,18382155,1566739800,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,3,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
53,18382161,1566748800,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,1,2,samara_arena,Самара Арена,44918.0,50.237222,53.277778
54,18382149,1566748800,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,2,1,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
55,18382159,1566757800,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,2,1,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
56,18382383,1566831600,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,3,1,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
57,18382173,1567184400,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
58,18382175,1567240200,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,1,2,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
59,18382169,1567249200,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,3,tsentralnyi_stadium,Центральный стадион,10321.0,32.0547,49.4361
60,18382165,1567258200,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,1,2,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
61,18382167,1567267200,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,1,1,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
62,18382177,1567335600,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,2,4,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
63,18382171,1567344600,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,1,2,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
64,18382163,1567353600,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,1,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
65,18382179,1568394000,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,3,1,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
66,18382181,1568467800,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,1,2,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
67,18382191,1568476800,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,0,1,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
68,18382193,1568545200,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,2,1,gazovik_stadium,Газовик,4950.0,55.219,51.787754
69,18382187,1568554200,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,2,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
70,18382185,1568563200,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,4,2,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
72,18382183,1568655000,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,2,1,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
73,18382207,1568989800,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,1,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
74,18382203,1569063600,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,1,1,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
75,18382195,1569081600,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,5,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
76,18382197,1569081600,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,2,1,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
77,18382209,1569141000,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,2,3,gazovik_stadium,Газовик,4950.0,55.219,51.787754
79,18382205,1569159000,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,1,1,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
80,18382199,1569168000,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,3,2,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
81,18382223,1569668400,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,2,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
82,18382213,1569677400,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,3,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
83,18382217,1569686400,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
84,18382225,1569745800,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
85,18382221,1569754800,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,tsentralnyi_stadium,Центральный стадион,10321.0,32.0547,49.4361
86,18382211,1569763800,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
87,18382215,1569772800,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,0,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
88,18382219,1569861000,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
89,18382237,1570264200,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
90,18382241,1570273200,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
91,18382235,1570282200,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
